,Id,PID,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Matl,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Bathrooms,Pool,Year Sold,Yrs Since Constr or Remod,Built after 2005,Inflation Multiplier,HQ SF,Proximity to Pos Feat,Exter Qual x Cond,Garage Qual x Cond,Bsmt Qual x Cond,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_N,Central Air_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Paved Drive_N,Paved Drive_P,Paved Drive_Y,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,Yr Sold_2006,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,USD_per_sqft,Good Nhood,Pref House Style,Pref Garage Type,Sold as New,Gtl Land Slope,Pref Lot Config,Zone RL,Pref Mas Vnr
1585,1165,533212150,FV,34.0,3604,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,2Story,7,5,2007,2007,CompShg,None,0.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,5,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,0,0.0,Detchd,2007.0,Unf,2.0,540.0,3.0,3.0,0,102,0,0,0,0,0,2,WD ,146000,2.0,0,2008,1,1,2,1392,0,12,9.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,104.88505747126437,3,1,0,0,1,0,0,0
1586,2037,903457040,RM,60.0,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1.5Fin,6,5,1915,1950,CompShg,None,0.0,3,3,3.0,2.0,No,LwQ,375.0,Unf,0.0,763.0,1138.0,GasA,4,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,1,4.0,Detchd,2006.0,Unf,2.0,720.0,3.0,3.0,0,0,170,0,0,0,0,5,WD ,161000,1.5,0,2007,57,1,1,2180,0,9,9.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.85321100917432,0,0,0,0,1,1,0,0
1587,113,534152050,RL,102.97086966710536,10603,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Story,6,7,1977,2001,CompShg,BrkFace,28.0,3,3,3.0,3.0,Mn,ALQ,1200.0,Unf,0.0,410.0,1610.0,GasA,4,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,2,3.0,Attchd,1977.0,RFn,2.0,480.0,3.0,3.0,168,68,0,0,0,0,0,2,WD ,205000,2.0,0,2010,9,1,4,1610,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.32919254658385,1,1,1,0,1,1,1,1
1588,1572,916226030,RL,42.0,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,7,6,1986,1986,CompShg,BrkFace,340.0,4,3,4.0,3.0,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,4,1501,0,0,1501,1.0,0.0,2,0,2,1,4,6,1,3.0,Attchd,1986.0,Fin,2.0,512.0,3.0,3.0,240,0,0,0,0,0,0,7,WD ,241500,2.0,0,2008,22,1,2,1501,0,12,9.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,160.8927381745503,3,1,1,0,1,1,1,1
1589,2052,905101200,RL,61.0,7943,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Story,4,5,1961,1961,CompShg,BrkCmn,192.0,3,3,3.0,3.0,Mn,Rec,903.0,Unf,0.0,126.0,1029.0,GasA,4,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,0,0.0,Attchd,1961.0,Unf,1.0,261.0,3.0,3.0,64,0,39,0,0,0,0,4,WD ,118500,1.0,0,2007,46,1,1,1029,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115.1603498542274,2,1,1,0,1,1,1,0
1590,2702,904101040,RL,92.0,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,SLvl,5,4,1958,1958,CompShg,BrkFace,120.0,3,3,3.0,3.0,Av,BLQ,300.0,Rec,294.0,468.0,1062.0,GasA,5,1352,0,0,1352,0.0,1.0,1,0,3,1,4,6,0,0.0,BuiltIn,1958.0,Unf,1.0,288.0,3.0,3.0,168,0,294,0,0,0,0,7,WD ,130000,1.0,0,2006,48,1,0,1352,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,96.15384615384616,2,0,1,0,1,1,1,1
1591,1981,902128160,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,8,1940,1950,CompShg,Stone,279.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,5,1072,0,0,1072,0.0,0.0,1,0,2,1,3,5,2,4.0,Detchd,1940.0,Unf,2.0,379.0,3.0,3.0,0,0,0,0,0,0,0,5,WD ,130000,1.0,0,2007,57,1,1,1072,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121.26865671641791,0,1,0,0,1,1,0,1
1592,2335,527214060,RL,82.0,16052,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,2Story,10,5,2006,2006,CompShg,Stone,734.0,5,3,5.0,3.0,No,GLQ,1206.0,Unf,0.0,644.0,1850.0,GasA,5,1850,848,0,2698,1.0,0.0,2,1,4,1,5,11,1,4.0,Attchd,2006.0,RFn,3.0,736.0,3.0,3.0,250,0,0,0,0,0,0,7,New,535000,2.5,0,2006,0,1,0,2698,0,15,9.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,198.29503335804299,3,1,1,1,1,1,1,1
1593,563,532378180,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Story,5,6,1962,1962,CompShg,BrkFace,60.0,3,3,3.0,3.0,No,LwQ,140.0,BLQ,590.0,182.0,912.0,GasA,4,912,0,0,912,0.0,1.0,1,0,3,1,3,6,0,0.0,Attchd,1962.0,Unf,1.0,252.0,3.0,3.0,0,0,0,0,0,0,0,10,WD ,123000,1.0,0,2009,47,1,3,912,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134.8684210526316,2,1,1,0,1,1,1,1
1594,1502,908201110,RL,65.0,6012,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Story,4,5,1955,1955,CompShg,None,0.0,3,3,0.0,0.0,,,0.0,,0.0,0.0,0.0,GasA,3,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,0,0.0,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,WD ,82000,2.0,0,2008,53,1,2,1152,0,9,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,71.18055555555556,1,1,0,0,1,0,1,0
1595,1310,902300260,RM,53.0,5350,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2Story,7,8,1920,1965,CompShg,None,0.0,3,3,3.0,3.0,No,BLQ,116.0,Unf,0.0,508.0,624.0,GasA,5,730,720,0,1450,0.0,0.0,1,0,3,1,3,7,0,0.0,Detchd,1935.0,Unf,1.0,288.0,3.0,3.0,0,192,0,0,0,0,0,3,WD ,132000,1.0,0,2008,43,1,2,1450,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91.03448275862068,0,1,0,0,1,0,0,0
1596,2598,535376100,RL,60.0,5400,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Story,5,6,1921,1968,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,1073.0,1073.0,GasA,5,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,0,0.0,Detchd,1968.0,Unf,1.0,326.0,3.0,3.0,0,0,112,0,0,0,0,12,WD ,108480,1.0,0,2006,38,1,0,1073,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.09972041006523,0,1,0,0,0,0,1,0
1597,2715,905107220,RL,97.64732459212593,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1967,1967,CompShg,BrkFace,450.0,3,3,3.0,3.0,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,3,1458,0,0,1458,1.0,0.0,1,1,3,1,3,7,1,3.0,Attchd,1967.0,Unf,2.0,512.0,3.0,3.0,284,0,0,0,0,0,0,7,WD ,165000,1.5,0,2006,39,1,0,1458,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113.16872427983539,2,1,1,0,1,1,1,1
1598,1810,531376060,RL,65.0,7441,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,7,5,2006,2006,CompShg,BrkFace,170.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,1461.0,1461.0,GasA,5,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,0,0.0,Attchd,2006.0,RFn,2.0,566.0,3.0,3.0,0,32,0,0,0,0,0,6,WD ,181000,2.0,0,2007,1,1,1,1486,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121.80349932705249,1,1,1,0,1,1,1,1
1599,778,905200260,RL,88.0,15400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,SLvl,5,5,1961,1961,CompShg,None,0.0,3,3,3.0,4.0,No,Unf,0.0,Unf,0.0,552.0,552.0,GasA,3,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,1,3.0,Attchd,1961.0,Unf,1.0,384.0,3.0,3.0,290,40,0,0,0,0,0,7,WD ,165000,2.0,0,2009,48,1,3,1515,0,9,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,93.01014656144307,2,0,1,0,1,1,1,0
1600,339,924100050,RL,68.0,10544,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1.5Fin,5,5,1969,1969,CompShg,None,0.0,3,3,3.0,3.0,Av,BLQ,476.0,Unf,0.0,388.0,864.0,GasA,3,864,615,0,1479,0.0,0.0,2,0,5,1,3,8,0,0.0,Attchd,1969.0,Fin,1.0,275.0,3.0,3.0,287,0,280,0,0,0,0,4,WD ,161000,2.0,0,2010,41,1,4,1479,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.85733603786342,2,0,1,0,0,1,1,0
1601,2460,528445010,RL,85.0,10936,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Story,8,5,2006,2006,CompShg,BrkFace,60.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,1504.0,1504.0,GasA,5,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,0,0.0,Attchd,2006.0,Fin,2.0,510.0,3.0,3.0,144,0,0,0,0,0,0,9,New,199000,2.0,0,2006,0,1,0,1504,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132.31382978723406,3,1,1,1,1,0,1,1
1602,320,916455170,RL,80.0,11316,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,2Story,7,5,2002,2003,CompShg,BrkFace,44.0,4,3,4.0,3.0,No,GLQ,624.0,Unf,0.0,193.0,817.0,GasA,5,824,1070,0,1894,1.0,0.0,2,1,4,1,4,8,1,4.0,BuiltIn,2002.0,Fin,2.0,510.0,3.0,3.0,0,40,0,0,0,0,0,2,WD ,214900,2.5,0,2010,7,1,4,1894,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113.4635691657867,3,1,1,0,1,0,1,1
1603,2461,528456200,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,8,5,2006,2006,CompShg,None,0.0,4,3,4.0,3.0,No,GLQ,24.0,Unf,0.0,1254.0,1278.0,GasA,5,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,0,0.0,Attchd,2006.0,RFn,2.0,584.0,3.0,3.0,0,60,0,0,0,0,0,10,New,198600,2.0,0,2006,0,1,0,1278,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155.39906103286384,3,1,1,1,1,1,0,0
1604,2449,528348010,RL,93.0,12090,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,2Story,8,5,1998,1998,CompShg,BrkFace,650.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,1141.0,1141.0,GasA,4,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,1,3.0,BuiltIn,1998.0,Fin,2.0,420.0,3.0,3.0,144,123,0,0,0,0,0,7,WD ,258000,2.5,0,2006,8,1,0,2263,0,12,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.00795404330535,2,1,1,0,1,0,1,1
1605,817,906230020,RL,89.1010662113535,7939,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,2Story,7,5,2000,2000,CompShg,BrkFace,23.0,3,3,5.0,3.0,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,2,3.0,BuiltIn,2000.0,Fin,4.0,820.0,3.0,3.0,312,0,0,0,0,0,0,10,WD ,269500,5.0,0,2009,9,1,3,2787,0,9,9.0,15.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.69895945461069,1,1,1,0,1,1,1,1
1606,1096,528290090,RL,88.03408430829505,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,2Story,7,5,2002,2002,CompShg,,95.96024157020634,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,707.0,707.0,GasA,5,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,1,4.0,Attchd,2002.0,Fin,2.0,403.0,3.0,3.0,100,35,0,0,0,0,0,4,WD ,176000,2.5,0,2008,6,1,2,1414,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124.46958981612447,1,1,1,0,1,1,1,0
1607,1893,534403040,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,SLvl,6,7,1964,1991,CompShg,BrkFace,108.0,3,3,4.0,3.0,Gd,LwQ,270.0,ALQ,580.0,452.0,1302.0,GasA,5,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,0,0.0,Attchd,1964.0,RFn,1.0,309.0,3.0,3.0,333,0,0,0,0,0,0,10,CWD,158000,2.0,0,2007,16,1,1,1302,0,9,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,121.35176651305683,1,0,1,0,1,1,1,1
1608,479,528240060,RL,88.03408430829505,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,SLvl,8,5,2002,2002,CompShg,None,0.0,4,3,4.0,3.0,No,GLQ,353.0,Unf,0.0,55.0,408.0,GasA,5,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,1,3.0,BuiltIn,2002.0,Fin,2.0,527.0,3.0,3.0,120,0,0,0,0,0,0,3,WD ,184100,2.5,0,2009,7,1,3,1419,0,12,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,129.73925299506695,1,0,1,0,1,1,1,0
1609,1657,527357020,RL,128.0,13001,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Story,6,5,1971,1971,CompShg,BrkFace,176.0,3,3,3.0,3.0,Mn,ALQ,492.0,BLQ,121.0,1012.0,1625.0,GasA,3,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,1,3.0,Attchd,1971.0,Unf,2.0,944.0,3.0,3.0,0,0,249,0,0,0,0,9,WD ,170000,2.0,0,2007,36,1,1,1220,1,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139.34426229508196,1,1,1,0,1,1,1,1
1610,937,909452050,RL,116.64904628842878,13607,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,SLvl,6,6,1986,1986,CompShg,BrkFace,242.0,3,4,3.0,3.0,No,ALQ,454.0,Unf,0.0,118.0,572.0,GasA,4,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,1,3.0,BuiltIn,1986.0,Fin,2.0,501.0,3.0,3.0,400,112,0,0,0,0,1500,4,WD ,208000,2.5,0,2009,23,1,3,1982,0,12,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,104.94450050454087,2,0,1,0,1,1,1,1
1611,879,907290210,RM,66.59579566308972,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,6,5,2003,2003,CompShg,BrkFace,170.0,4,3,4.0,3.0,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,0,0.0,Attchd,2003.0,Fin,2.0,420.0,3.0,3.0,140,0,0,0,0,0,0,5,WD ,140000,1.0,0,2009,6,1,3,848,0,12,9.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,165.0943396226415,2,1,1,0,1,1,0,1
